Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
ALCO,"Alico, Inc.",27.2,224382510.4,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/alco
ALGN,"Align Technology, Inc.",250.92,20107531660.68,n/a,2001,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/algn
ALIM,"Alimera Sciences, Inc.",1.1,90103323.2,n/a,2010,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/alim
ALO,Alio Gold Inc.,2.03,90697763.03,n/a,2011,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/alo
ALJJ,"ALJ Regional Holdings, Inc.",2.12,80392765.92,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/aljj
ALKS,Alkermes plc,58.28,9100093650.48,n/a,1991,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/alks
Y,Alleghany Corporation,576.26,8872487359.24,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/y
ATI,Allegheny Technologies Incorporated,23.35,2934184373.35,n/a,n/a,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/ati
ABTX,"Allegiance Bancshares, Inc.",38.65,513451915.75,n/a,2015,Finance,Major Banks,https://www.nasdaq.com/symbol/abtx
ALGT,Allegiant Travel Company,166.7,2678313388.9,n/a,2006,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/algt
ALLE,Allegion plc,82.96,7896582277.28,n/a,2013,Consumer Services,Diversified Commercial Services,https://www.nasdaq.com/symbol/alle
ALNA,"Allena Pharmaceuticals, Inc.",8.94,184792070.76,n/a,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/alna
AGN,Allergan plc.,159.48,52243572686.76,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/agn
ALE,"Allete, Inc.",70.12,3594994340.64,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/ale
AKP,Alliance California Municipal Income Fund Inc,12.66,108302096.88,n/a,2002,n/a,n/a,https://www.nasdaq.com/symbol/akp
ADS,Alliance Data Systems Corporation,215.01,11924739058.23,n/a,2001,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ads
AHGP,"Alliance Holdings GP, L.P.",25.35,1517527050,n/a,2006,Energy,Coal Mining,https://www.nasdaq.com/symbol/ahgp
AMMA,"Alliance MMA, Inc.",0.5289,6697446.9486,n/a,2016,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/amma
AFB,Alliance National Municipal Income Fund Inc,12.43,357299554.48,n/a,2002,n/a,n/a,https://www.nasdaq.com/symbol/afb
AOI,"Alliance One International, Inc.",25.75,231974668.75,n/a,n/a,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/aoi
ARLP,"Alliance Resource Partners, L.P.",17.65,2310442468.4,n/a,1999,Energy,Coal Mining,https://www.nasdaq.com/symbol/arlp
AWF,Alliance World Dollar Government Fund II,11.83,1020097078.91,n/a,1993,n/a,n/a,https://www.nasdaq.com/symbol/awf
AB,AllianceBernstein Holding L.P.,26.05,2510229813.45,n/a,n/a,Finance,Investment Managers,https://www.nasdaq.com/symbol/ab
LNT,Alliant Energy Corporation,39.45,9127007455.2,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/lnt
CBH,AllianzGI Convertible & Income 2024 Target Term Fund,9.22,168329650.64,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/cbh
NCV,AllianzGI Convertible & Income Fund,6.695,594974774.875,n/a,2003,n/a,n/a,https://www.nasdaq.com/symbol/ncv
NCZ,AllianzGI Convertible & Income Fund II,5.93,444558656.69,n/a,2003,n/a,n/a,https://www.nasdaq.com/symbol/ncz
ACV,AllianzGI Diversified Income & Convertible Fund,22.15,227590585.5,n/a,2015,n/a,n/a,https://www.nasdaq.com/symbol/acv
NIE,AllianzGI Equity & Convertible Income Fund,20.56,569696320.4,n/a,2007,n/a,n/a,https://www.nasdaq.com/symbol/nie
NFJ,"AllianzGI NFJ Dividend, Interest & Premium Strategy Fund",12.48,1183123730.88,n/a,2005,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/nfj
AHPI,"Allied Healthcare Products, Inc.",3.17,12722912.29,n/a,1992,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/ahpi
AMOT,"Allied Motion Technologies, Inc.",39.08,368406534.72,n/a,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/amot
ALQA,"Alliqua BioMedical, Inc.",1.92,9571607.04,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/alqa
ALSN,"Allison Transmission Holdings, Inc.",37.45,5245492934.15,n/a,2012,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/alsn
ALLT,Allot Communications Ltd.,5.69,191114661.66,n/a,2006,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/allt
MDRX,"Allscripts Healthcare Solutions, Inc.",12.28,2220846976.68,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/mdrx
ALL,Allstate Corporation (The),92.25,32698759263.75,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/all
ALL^A,Allstate Corporation (The),25.88,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/all^a
ALL^B,Allstate Corporation (The),26.6292,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/all^b
ALL^C,Allstate Corporation (The),25.9797,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/all^c
ALL^D,Allstate Corporation (The),26.43,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/all^d
ALL^E,Allstate Corporation (The),26.6711,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/all^e
ALL^F,Allstate Corporation (The),26.38,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/all^f
ALLY,Ally Financial Inc.,25.94,11277972658.12,n/a,2014,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/ally
ALLY^A,Ally Financial Inc.,25.9499,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ally^a
AAU,"Almaden Minerals, Ltd.",0.8399,85837465.0375,n/a,2015,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/aau
AFAM,Almost Family Inc,56.9,796186280.1,n/a,n/a,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/afam
ALNY,"Alnylam Pharmaceuticals, Inc.",138.06,13787751229.2,n/a,2004,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/alny
AOSL,Alpha and Omega Semiconductor Limited,16,383169216,n/a,2010,Technology,Semiconductors,https://www.nasdaq.com/symbol/aosl
APT,"Alpha Pro Tech, Ltd.",3.4,48588539.8,n/a,n/a,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/apt
GOOG,Alphabet Inc.,1021.57,710295097722.1,n/a,2004,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/goog
GOOGL,Alphabet Inc.,1026.55,713757679421.5,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/googl
SMCP,AlphaMark Actively Managed Small Cap ETF,25.25,27774368.75,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/smcp
ATEC,"Alphatec Holdings, Inc.",3.3,84054960,n/a,2006,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/atec
AGD,Alpine Global Dynamic Dividend Fund,10.525,132084350.55,n/a,2006,n/a,n/a,https://www.nasdaq.com/symbol/agd
AWP,Alpine Global Premier Properties Fund,6.19,528675216.69,n/a,2007,n/a,n/a,https://www.nasdaq.com/symbol/awp
ALPN,"Alpine Immune Sciences, Inc.",8.6,119382147,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/alpn
AOD,Alpine Total Dynamic Dividend Fund,8.85,952201050.15,n/a,2007,n/a,n/a,https://www.nasdaq.com/symbol/aod
SWIN,ALPS/Dorsey Wright Sector Momentum ETF,29.94,10479059.88,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/swin
AMR,"Alta Mesa Resources, Inc.",8.47,3242096864.16,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/amr
AMRWW,"Alta Mesa Resources, Inc.",1.8,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/amrww
AABA,Altaba Inc.,73,60219255995,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/aaba
ALTR,Altair Engineering Inc.,30.31,1916597079.6,n/a,2017,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/altr
AYX,"Alteryx, Inc.",35.32,2127077702.16,n/a,2017,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ayx
ATUS,"Altice USA, Inc.",18.59,13702112077.94,n/a,2017,Consumer Services,Television Services,https://www.nasdaq.com/symbol/atus
ALT,"Altimmune, Inc.",1.53,23948539.2,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/alt
AAMC,Altisource Asset Management Corp,58.35,93467072.25,n/a,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/aamc
ASPS,Altisource Portfolio Solutions S.A.,25.17,440666719.89,n/a,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/asps
AIMC,Altra Industrial Motion Corp.,45.9,1348696453.5,n/a,2006,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/aimc
MO,Altria Group,59.27,112639633685.74,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/mo
ACH,Aluminum Corporation of China Limited,13.05,7779782673.45,n/a,2001,Basic Industries,Aluminum,https://www.nasdaq.com/symbol/ach
AMAG,"AMAG Pharmaceuticals, Inc.",19.25,656211960.25,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/amag
AMRN,Amarin Corporation plc,3.06,823334297.76,269063496,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/amrn
AMRK,"A-Mark Precious Metals, Inc.",11.79,82900795.5,n/a,n/a,Basic Industries,Other Specialty Stores,https://www.nasdaq.com/symbol/amrk
AMZN,"Amazon.com, Inc.",1495.56,724011338607.48,n/a,1997,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/amzn
AMBC,"Ambac Financial Group, Inc.",14.18,642048846.4,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/ambc
AMBCW,"Ambac Financial Group, Inc.",6.1,0,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/ambcw
AMBA,"Ambarella, Inc.",50,1665325400,n/a,2012,Technology,Semiconductors,https://www.nasdaq.com/symbol/amba
AMBR,"Amber Road, Inc.",8.87,242336879.72,n/a,2014,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ambr
ABEV,Ambev S.A.,7.15,112335116393.5,n/a,2013,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/abev
AMC,"AMC Entertainment Holdings, Inc.",13.9,1776197294.2,n/a,2013,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/amc
AMCX,AMC Networks Inc.,49.11,2980800596.88,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/amcx
DIT,AMCON Distributing Company,90.5,62488983,n/a,n/a,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/dit
DOX,Amdocs Limited,65.7,9422891100,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/dox
AMDA,Amedica Corporation,1.59,4886728.26,n/a,2014,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/amda
AMED,Amedisys Inc,61.43,2087684482.53,n/a,n/a,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/amed
UHAL,Amerco,338,6627432344,n/a,n/a,Consumer Services,Rental/Leasing Companies,https://www.nasdaq.com/symbol/uhal
AEE,Ameren Corporation,54.01,13142976601.92,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/aee
AMRC,"Ameresco, Inc.",11.95,541584970.1,n/a,2010,Basic Industries,Engineering & Construction,https://www.nasdaq.com/symbol/amrc
AMRH,"Ameri Holdings, Inc.",1.68,26638498.32,n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/amrh
AMRHW,"Ameri Holdings, Inc.",0.55,0,n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/amrhw
ATAX,"America First Multifamily Investors, L.P.",6.2,374316778.8,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/atax
AMOV,"America Movil, S.A.B. de C.V.",18.63,61537882127.04,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/amov
AMX,"America Movil, S.A.B. de C.V.",18.65,61603945339.2,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/amx
AAL,"American Airlines Group, Inc.",51.01,24134804219.83,n/a,n/a,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/aal
AAT,"American Assets Trust, Inc.",31.78,1500161806.64,n/a,2011,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/aat
AXL,"American Axle & Manufacturing Holdings, Inc.",14.85,1658091035.7,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/axl
ACC,American Campus Communities Inc,36.01,4921243884.57,n/a,2004,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/acc
ACSF,"American Capital Senior Floating, Ltd.",11,110001100,n/a,2014,n/a,n/a,https://www.nasdaq.com/symbol/acsf
AEO,"American Eagle Outfitters, Inc.",19.66,3491765533.96,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/aeo
AEP,"American Electric Power Company, Inc.",66.39,32683400452.53,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/aep
AETI,"American Electric Technologies, Inc.",1.0213,8854313.545,n/a,n/a,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/aeti
AEL,American Equity Investment Life Holding Company,29.61,2661353373.42,n/a,2003,Finance,Life Insurance,https://www.nasdaq.com/symbol/ael
AXP,American Express Company,90.45,77800085130.15,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/axp
AFG,"American Financial Group, Inc.",109.25,9660537441,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/afg
AFGE,"American Financial Group, Inc.",25.78,0,n/a,2014,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/afge
AFGH,"American Financial Group, Inc.",25.87,0,n/a,2015,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/afgh
AMH,American Homes 4 Rent,19.05,5462767617.75,n/a,2013,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/amh
AMH^C,American Homes 4 Rent,28.13,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/amh^c
AMH^D,American Homes 4 Rent,25.03,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/amh^d
AMH^E,American Homes 4 Rent,24.9244,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/amh^e
AMH^F,American Homes 4 Rent,23.369,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/amh^f
AMH^G,American Homes 4 Rent,22.87,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/amh^g
AIG,"American International Group, Inc.",53.41,48200863361.49,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/aig
AIG.WS,"American International Group, Inc.",n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/aig.ws
ALN,American Lorain Corporation,0.204,7807966.788,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/aln
AMID,"American Midstream Partners, LP",10.15,535049109.7,n/a,2011,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/amid
AMNB,"American National Bankshares, Inc.",37.2,322729195.2,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/amnb
ANAT,American National Insurance Company,113.59,3059192703.56,n/a,n/a,Finance,Life Insurance,https://www.nasdaq.com/symbol/anat
AOBC,American Outdoor Brands Corporation,9.84,532638806.4,n/a,n/a,Capital Goods,Ordnance And Accessories,https://www.nasdaq.com/symbol/aobc
APEI,"American Public Education, Inc.",42.15,690893674.35,n/a,2007,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/apei
ARII,"American Railcar Industries, Inc.",37.09,707821035.02,n/a,2006,Capital Goods,Railroads,https://www.nasdaq.com/symbol/arii
ARL,"American Realty Investors, Inc.",18.5,296488511,n/a,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/arl
ARA,"American Renal Associates Holdings, Inc",21.57,691838509.56,n/a,2016,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/ara
AMRB,American River Bankshares,15.26,92337100.24,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/amrb
AMS,American Shared Hospital Services,2.7,15417000,n/a,n/a,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/ams
AMSWA,"American Software, Inc.",12.56,381906305.68,n/a,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/amswa
AWR,American States Water Company,52.3,1920221957.5,n/a,n/a,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/awr
AMSC,American Superconductor Corporation,5.57,116617803.33,n/a,1991,Consumer Durables,Metal Fabrications,https://www.nasdaq.com/symbol/amsc
AMT,American Tower Corporation (REIT),142.27,62719981460.17,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/amt
AVD,American Vanguard Corporation,20.75,619365110.75,n/a,n/a,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/avd
AWK,American Water Works,79.23,14146668859.29,n/a,2008,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/awk
AMWD,American Woodmark Corporation,95.2,1666317016,n/a,1986,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/amwd
CRMT,"America&#39;s Car-Mart, Inc.",49.3,341085254.5,n/a,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/crmt
USAS,Americas Silver Corporation,3.65,153049788.85,n/a,2017,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/usas
COLD,Americold Realty Trust,18.66,2575783202.1,n/a,2018,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cold
APU,"AmeriGas Partners, L.P.",40.97,3809224835.38,n/a,n/a,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/apu
AMP,"AMERIPRISE FINANCIAL SERVICES, INC.",144.89,21167362174.93,n/a,n/a,Finance,Investment Managers,https://www.nasdaq.com/symbol/amp
ABCB,Ameris Bancorp,52.15,1994242544.35,n/a,1994,Finance,Major Banks,https://www.nasdaq.com/symbol/abcb
AMSF,"AMERISAFE, Inc.",52.7,1014259720.5,n/a,2005,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/amsf
ASRV,AmeriServ Financial Inc.,4,72255660,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/asrv
ASRVP,AmeriServ Financial Inc.,28.2847,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/asrvp
ABC,AmerisourceBergen Corporation (Holding Co),84.03,18458793716.73,n/a,n/a,Health Care,Other Pharmaceuticals,https://www.nasdaq.com/symbol/abc
ATLO,Ames National Corporation,27.2,253256833.6,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/atlo
AMGN,Amgen Inc.,169.43,122084861339.78,n/a,1983,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/amgn
FOLD,"Amicus Therapeutics, Inc.",14.06,2627693351.14,n/a,2007,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/fold
ANFI,Amira Nature Foods Ltd,4.11,136725824.64,n/a,2012,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/anfi
AMKR,"Amkor Technology, Inc.",10.28,2460757534.28,n/a,1998,Technology,Semiconductors,https://www.nasdaq.com/symbol/amkr
AMN,AMN Healthcare Services Inc,58,2773485006,n/a,n/a,Technology,Professional Services,https://www.nasdaq.com/symbol/amn
AP,Ampco-Pittsburgh Corporation,9.7,119913320.6,n/a,n/a,Capital Goods,Fluid Controls,https://www.nasdaq.com/symbol/ap
AMPH,"Amphastar Pharmaceuticals, Inc.",18.61,862584572.95,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/amph
APH,Amphenol Corporation,85.33,26066930947.4,n/a,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/aph
AMPE,"Ampio Pharmaceuticals, Inc.",2.93,248607329.74,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ampe
IBUY,Amplify Online Retail ETF,45.03,274683000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ibuy
APHB,AmpliPhi Biosciences Corporation,1.1,18110910.4,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/aphb
AXR,AMREP Corporation,7.38,59768435.52,n/a,n/a,Consumer Services,Newspapers/Magazines,https://www.nasdaq.com/symbol/axr
ASYS,"Amtech Systems, Inc.",7.44,110812319.76,n/a,n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/asys
AME,"AMTEK, Inc.",74.61,17259875177.49,n/a,n/a,Consumer Durables,Metal Fabrications,https://www.nasdaq.com/symbol/ame
AFSI,"AmTrust Financial Services, Inc.",12.32,2417882507.04,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/afsi
AFSI^A,"AmTrust Financial Services, Inc.",19.04,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/afsi^a
AFSI^B,"AmTrust Financial Services, Inc.",19.26,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/afsi^b
AFSI^C,"AmTrust Financial Services, Inc.",20.0075,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/afsi^c
AFSI^D,"AmTrust Financial Services, Inc.",20.0725,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/afsi^d
AFSI^E,"AmTrust Financial Services, Inc.",21.82,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/afsi^e
